user_id,name,age,gender,education,location,skills,channel
7440,Larry Giles,30,Female,High School,Firozpur,ml;aws;react;excel,WhatsApp
7441,Patrick Gonzalez,18,Other,Diploma,Jalandhar,python;excel;java;sql;dl;nlp,Facebook
7442,Sean Brown,28,Male,BSc,Firozpur,kubernetes;aws,Newspaper
7443,Sarah Brown,24,Male,BA,Hoshiarpur,python;kubernetes;dl;nlp;nodejs,Referral
7444,Eric Smith,42,Other,High School,Jalandhar,ml,Facebook
7445,Nicolas Archer,28,Male,Diploma,Amritsar,nodejs;django;hr;accounting;java,WhatsApp
7446,Gary Romero,55,Male,BCom,Chandigarh,marketing;project_management;flask;communication;kubernetes,Newspaper
7447,Jeffrey Wong,31,Male,High School,Bathinda,hr;c++;nlp;aws;python,Referral
7448,Christine Beard,48,Female,BSc,Mohali,sql;ml,Facebook
7449,Lisa Miller,44,Female,MSc,Jalandhar,python;accounting;kubernetes;marketing,Facebook
7450,Jennifer Ellis,50,Other,High School,Bathinda,c++,WordOfMouth
7451,Melissa Williamson,46,Male,BTech,Patiala,sales;kubernetes;ml;nlp;sql;aws,Govt_Website
7452,Douglas Davis,24,Female,Diploma,Firozpur,flask;django;ml;react;kubernetes;c++,Facebook
7453,Daniel Smith,21,Female,BTech,Patiala,nlp;sql;marketing;communication;python;project_management,Referral
7454,Rebecca Garza,39,Female,Diploma,Mohali,flask;sales;dl;react;nodejs;excel,Newspaper
7455,Kristi Hart,52,Male,BTech,Chandigarh,excel;marketing;kubernetes;sales;react,Referral
7456,Lawrence Baker,41,Female,MSc,Amritsar,flask;react,Newspaper
7457,Nicole Whitehead DDS,41,Female,MSc,Mohali,hr;kubernetes,Referral
7458,Sheila Gomez,44,Female,High School,Chandigarh,nlp;marketing,Referral
7459,Joseph Tate,23,Other,BSc,Bathinda,aws;marketing,WhatsApp
7460,Peter Carter,45,Male,High School,Amritsar,c++;nlp,WordOfMouth
7461,Hailey Briggs,29,Female,BA,Jalandhar,project_management;django;docker;python;aws;communication,WhatsApp
7462,Jessica Johnson,45,Male,BSc,Amritsar,excel;ml;kubernetes,Referral
7463,Lori Bush,26,Female,Diploma,Hoshiarpur,nlp;java;accounting,Referral
7464,Brenda Reyes,24,Male,MBA,Chandigarh,sales;c++;ml,WhatsApp
7465,Ian Murphy,48,Male,BCom,Firozpur,sales;nodejs,Govt_Website
7466,Jeffery Bender,28,Male,BA,Chandigarh,kubernetes,Govt_Website
7467,Haley Kerr,26,Male,MSc,Bathinda,nodejs,Newspaper
7468,Kim Knight,23,Male,Diploma,Chandigarh,aws;sales;c++;flask;dl,WhatsApp
7469,Paula Ross,31,Other,BCom,Chandigarh,c++;excel,WordOfMouth
7470,Kevin Foster,50,Other,BA,Jalandhar,nlp;nodejs;docker;ml,WordOfMouth
7471,Christopher Garrett DVM,38,Other,BSc,Hoshiarpur,marketing;react;excel;nodejs,Facebook
7472,Sherri Clark,30,Female,MBA,Bathinda,hr;docker;flask;sql;accounting,Facebook
7473,Susan Neal,40,Male,BTech,Chandigarh,ml;nlp;kubernetes,Facebook
7474,Matthew Wells,43,Other,MSc,Ludhiana,communication;excel;docker;hr;accounting,Govt_Website
7475,Jennifer Evans,28,Other,BSc,Patiala,c++;nodejs;accounting;java,WhatsApp
7476,Ashley Nguyen,20,Female,MSc,Mohali,communication,Referral
7477,Autumn Soto,43,Female,BSc,Ludhiana,ml;python;react,WordOfMouth
7478,Tamara Smith,37,Other,BA,Patiala,python;java,WhatsApp
7479,Katelyn Powers,43,Female,BCom,Hoshiarpur,sql;django;flask;excel,WhatsApp
7480,Sarah Turner,42,Female,MSc,Firozpur,ml;communication;aws,WordOfMouth
7481,Patricia Moore,26,Other,BCom,Bathinda,java;nodejs;docker;accounting;sql,Facebook
7482,Elijah Smith,40,Other,High School,Firozpur,nodejs;hr;sales;ml;communication;marketing,Facebook
7483,Kenneth Lee,28,Other,BCom,Chandigarh,c++;ml;marketing;react,WhatsApp
7484,Diana Sandoval,51,Female,BSc,Bathinda,react;java;nodejs,WhatsApp
7485,Sharon Johnson,29,Other,BSc,Mohali,kubernetes;project_management;c++;sql,Referral
7486,Mitchell Jarvis,19,Other,Diploma,Hoshiarpur,python;communication;project_management;kubernetes;django,WhatsApp
7487,Craig James,55,Other,BSc,Hoshiarpur,excel;nodejs;django;sales;python;c++,Facebook
7488,Adam Carter,29,Male,BA,Bathinda,communication;marketing;nlp;docker,Facebook
7489,Jessica Hernandez,19,Male,BSc,Firozpur,marketing;aws;docker;ml;sql;sales,Govt_Website
7490,Chelsea Hampton,54,Female,BSc,Ludhiana,marketing;java,WordOfMouth
7491,Timothy Savage,24,Male,High School,Firozpur,accounting;nlp;c++;communication;django;nodejs,Referral
7492,Cynthia Stout,20,Other,MBA,Hoshiarpur,django;project_management;accounting;marketing;sales;aws,WhatsApp
7493,John White,28,Male,Diploma,Mohali,excel;nlp;nodejs;marketing;dl;c++,Referral
7494,Juan Sanchez,53,Other,BSc,Amritsar,hr;sql;docker;dl;aws,Newspaper
7495,Anna Freeman,33,Male,BCom,Ludhiana,react;c++;sql;nodejs;nlp;python,Newspaper
7496,Amy Johnson,31,Female,BCom,Jalandhar,project_management,WordOfMouth
7497,Andrea Mcintosh,33,Male,BCom,Firozpur,hr;ml,WordOfMouth
7498,Tammy Scott,34,Male,BSc,Mohali,project_management;nodejs;accounting,Facebook
7499,Robert Pierce,37,Male,BCom,Chandigarh,python;project_management;django;aws;dl;marketing,Referral
7500,Susan Barron,41,Other,BCom,Jalandhar,aws,Newspaper
7501,Danielle Osborne,32,Female,Diploma,Chandigarh,docker;flask;sales;hr,Newspaper
7502,Bridget Orr,42,Male,BCom,Firozpur,nodejs,Facebook
7503,Megan Kirk,37,Female,BCom,Mohali,nodejs,Govt_Website
7504,John Jimenez,55,Other,BTech,Firozpur,docker;sql;nodejs;django;dl;c++,Facebook
7505,Tyler Strong,51,Female,High School,Mohali,ml;python;sql;aws;excel;kubernetes,Facebook
7506,Angel Wright,29,Female,MSc,Patiala,react;hr,Referral
7507,Julie Cox,36,Female,MSc,Hoshiarpur,flask;nlp;nodejs,Govt_Website
7508,Jason Little,39,Other,Diploma,Jalandhar,c++;sales,Newspaper
7509,Manuel Smith,52,Male,Diploma,Bathinda,dl;communication;sql;accounting;java,Referral
7510,Krystal Ware,21,Female,MBA,Ludhiana,ml;dl;nlp;c++;accounting;excel,Govt_Website
7511,Stephanie Graham DVM,18,Male,BCom,Jalandhar,nodejs;java;aws;communication;docker;accounting,Referral
7512,David Cameron,42,Other,BCom,Firozpur,java;nodejs;django;flask,Referral
7513,Brenda Browning,26,Female,High School,Patiala,communication,Newspaper
7514,Michael Meyers,28,Other,MBA,Hoshiarpur,nodejs;excel;c++;ml,WordOfMouth
7515,Brittany Lara,53,Other,High School,Patiala,project_management;communication,Facebook
7516,Christopher Mccoy,24,Other,BCom,Amritsar,django;marketing;communication;c++,WordOfMouth
7517,Jeremy Thompson,32,Female,MBA,Firozpur,django;sales;react;marketing;dl,Facebook
7518,Laurie Clay,55,Other,BTech,Ludhiana,react;project_management;sales,WordOfMouth
7519,Richard Perkins,27,Male,BA,Chandigarh,communication;ml;flask,Referral
7520,Thomas Kelley,27,Male,MBA,Ludhiana,accounting;sales;aws;excel,WordOfMouth
7521,Yolanda Perkins,31,Female,MBA,Chandigarh,django;hr;flask,Facebook
7522,Katrina Tyler,43,Male,BA,Firozpur,kubernetes,Facebook
7523,Veronica Wilson,22,Other,BSc,Chandigarh,java;hr;nlp;python;sql;react,Govt_Website
7524,Brian Garner,37,Male,MSc,Mohali,communication;accounting;sql,Govt_Website
7525,Ashley Foster,23,Male,Diploma,Amritsar,flask;django;nlp,Govt_Website
7526,Jesse Patterson,38,Male,Diploma,Chandigarh,kubernetes;nodejs;ml,Facebook
7527,Gary Gutierrez,30,Other,MSc,Chandigarh,marketing;excel,Newspaper
7528,Logan Kennedy,28,Other,High School,Patiala,nodejs;kubernetes;c++,Referral
7529,Jacob Harper,38,Male,MBA,Chandigarh,flask;ml;nlp;sales;sql,Facebook
7530,Susan Scott DVM,39,Other,BTech,Firozpur,sales;python;hr,Govt_Website
7531,Dawn Kerr,46,Male,BSc,Firozpur,sales;excel;c++;nlp;nodejs;java,Newspaper
7532,Kyle Thompson,36,Female,BTech,Amritsar,communication,Referral
7533,David Ali,53,Male,BA,Firozpur,flask;hr;sales,Govt_Website
7534,Roberto Mcdonald,27,Male,High School,Firozpur,flask;communication;sql;c++;kubernetes,WhatsApp
7535,Philip Turner,36,Female,BSc,Jalandhar,nodejs;kubernetes;django;project_management;dl;react,Govt_Website
7536,Stephanie Willis,33,Other,MBA,Amritsar,react;nlp;kubernetes;communication;django;dl,WhatsApp
7537,Stephen Stone,53,Male,MSc,Patiala,sql;ml;kubernetes,Newspaper
7538,Stanley Phelps,52,Female,BSc,Bathinda,sales,WordOfMouth
7539,Terry Robinson,45,Male,High School,Firozpur,hr;python;project_management;excel,WordOfMouth
7540,Vickie Cross,30,Female,BSc,Jalandhar,docker;project_management;flask;aws,Facebook
7541,Christopher Cummings,36,Other,MBA,Amritsar,kubernetes;python;ml,WordOfMouth
7542,Brent Boyd,37,Male,MSc,Jalandhar,excel;docker;nodejs;c++;kubernetes;project_management,Govt_Website
7543,Angela Wood,44,Male,MSc,Patiala,c++;django;communication,WordOfMouth
7544,Emily White,47,Male,High School,Mohali,marketing;sales;react;flask;kubernetes;aws,WhatsApp
7545,Denise Walker,27,Female,BSc,Chandigarh,accounting;marketing;nlp;flask;kubernetes;docker,Referral
7546,James Oconnell,27,Female,BA,Amritsar,dl;project_management;excel,Govt_Website
7547,Kristen Adams,19,Female,MSc,Ludhiana,dl;kubernetes;sales,Facebook
7548,Michael Washington,55,Other,MBA,Patiala,hr;django;python;c++;accounting;excel,WordOfMouth
7549,Mary Cline,18,Male,BSc,Mohali,flask;java;python;accounting;react;sql,Newspaper
7550,Peter Thomas,45,Female,MSc,Firozpur,docker;ml;excel,Referral
7551,Wendy Ramos,27,Male,High School,Chandigarh,python;flask;dl;excel;docker,Govt_Website
7552,Frank Stanley,54,Female,Diploma,Mohali,dl;c++;hr;nodejs;accounting;flask,Govt_Website
7553,Rachael Adams,40,Male,MBA,Amritsar,sales;excel;java;communication;accounting;c++,Facebook
7554,Toni Christensen,30,Male,BTech,Mohali,kubernetes,WhatsApp
7555,Karen Mendez,52,Female,MBA,Bathinda,accounting;nodejs;communication;dl;react;java,Newspaper
7556,Amy Lee,40,Female,BA,Hoshiarpur,sales;hr;marketing;kubernetes;react,Referral
7557,Brian Elliott,28,Female,BSc,Bathinda,django;aws,Facebook
7558,Amber Cook,29,Other,MBA,Firozpur,kubernetes;project_management;docker;marketing;sales;flask,Govt_Website
7559,Eugene Mendoza,49,Female,BA,Chandigarh,sales,Referral
7560,Justin Sanders,32,Male,MBA,Hoshiarpur,marketing;python;nlp,Referral
7561,Shannon Soto,37,Other,BSc,Amritsar,excel;kubernetes,Facebook
7562,Kevin Meza,25,Other,BA,Jalandhar,dl,Newspaper
7563,Kenneth Peters Jr.,42,Other,BTech,Patiala,communication;project_management;docker;marketing;flask;aws,Referral
7564,Kimberly Adams,34,Other,MSc,Chandigarh,docker;django;kubernetes;java;aws;marketing,WordOfMouth
7565,Noah Osborne,40,Male,High School,Mohali,java;excel,WhatsApp
7566,Shawn Gardner,34,Female,MSc,Jalandhar,kubernetes,Newspaper
7567,Lauren Robinson,49,Male,High School,Chandigarh,react;java;python;nlp;project_management,Newspaper
7568,Anthony Johnson,27,Female,BA,Jalandhar,nlp;dl;react;c++;marketing,Referral
7569,Anthony Anderson,28,Other,BSc,Bathinda,communication;python;accounting,Facebook
7570,Susan Thomas,36,Other,High School,Hoshiarpur,react,Facebook
7571,Matthew Holmes,32,Female,BTech,Amritsar,accounting;nodejs;kubernetes,Newspaper
7572,Jonathan Taylor,20,Other,BCom,Chandigarh,communication,Govt_Website
7573,Joel Peterson,34,Male,BCom,Hoshiarpur,docker,Facebook
7574,Jason Gray,25,Other,BA,Amritsar,nlp;java;excel;sales;flask,WordOfMouth
7575,Rodney Gray,55,Other,MBA,Ludhiana,accounting;python;kubernetes;project_management,Newspaper
7576,Janice Brown,46,Other,High School,Mohali,sales;kubernetes;accounting;hr;c++,WhatsApp
7577,Regina Clarke,24,Other,BCom,Mohali,kubernetes,Newspaper
7578,Patrick Glover,43,Female,BA,Amritsar,sales;django;hr;excel,Referral
7579,Matthew Hammond,42,Other,BA,Jalandhar,project_management,WhatsApp
7580,Kristen Cox,22,Female,BA,Chandigarh,communication;project_management;nodejs;python;sales;marketing,Facebook
7581,Terri Hall,49,Male,BCom,Jalandhar,sales;marketing;c++;django;ml;kubernetes,WordOfMouth
7582,Lauren Wilkinson,28,Other,BA,Hoshiarpur,react;sql,WordOfMouth
7583,Mary Rubio,51,Other,BCom,Amritsar,excel;sql;accounting,WhatsApp
7584,Shannon Glover,24,Other,High School,Ludhiana,nlp;python,Newspaper
7585,Leah Jennings,50,Female,MBA,Patiala,sql;project_management;marketing;ml;java;c++,Referral
7586,Dawn Ellis,29,Male,Diploma,Chandigarh,nlp;java;python;flask;sql,Newspaper
7587,Jerry Miller,37,Other,Diploma,Chandigarh,nodejs;accounting,WhatsApp
7588,Amy Hernandez,19,Other,BTech,Ludhiana,flask;python;sql;django,Referral
7589,Keith Garcia,36,Female,BCom,Patiala,sql;react,WhatsApp
7590,Harold Brown,51,Other,BA,Mohali,react;django;communication;accounting;kubernetes;c++,Facebook
7591,Joseph Erickson,30,Female,BA,Patiala,marketing;kubernetes;ml;excel;react;python,Newspaper
7592,Daniel Ballard,22,Male,High School,Amritsar,sql;nodejs;c++,Referral
7593,Matthew Jones,42,Other,High School,Hoshiarpur,dl;project_management;nodejs;aws;excel,Govt_Website
7594,Deborah Hood,18,Other,BA,Firozpur,sales,WhatsApp
7595,Martha James DDS,34,Female,MBA,Jalandhar,marketing;java;nodejs;sql,Facebook
7596,Matthew Lee,40,Female,Diploma,Patiala,aws;excel,Newspaper
7597,Corey Carlson,55,Female,BA,Mohali,java;excel;nlp;c++;kubernetes,Facebook
7598,Robert Simmons,44,Other,MSc,Jalandhar,project_management;marketing;communication;django;sql;ml,WordOfMouth
7599,Kenneth Hicks,38,Female,BA,Chandigarh,aws;ml;dl,WordOfMouth
7600,Cory Rivera,36,Female,BA,Chandigarh,aws;c++;marketing,WhatsApp
7601,Terry Gray,33,Male,Diploma,Amritsar,dl;accounting,Referral
7602,Kara Frye,36,Other,Diploma,Firozpur,python;java;excel;sql;docker;hr,Facebook
7603,Casey Warren,43,Female,BSc,Bathinda,flask;react;communication;django;java,Facebook
7604,Jason Duran,50,Other,BSc,Mohali,hr;flask;sql,Newspaper
7605,Melissa Munoz MD,28,Female,BSc,Bathinda,react;nlp;excel;dl;nodejs;flask,Govt_Website
7606,Cameron Hardy,43,Other,BSc,Chandigarh,react;flask;communication;nodejs;python;sql,Facebook
7607,Christopher Powell,31,Male,BCom,Bathinda,sales;nodejs;ml;marketing;accounting,Newspaper
7608,Carol Dixon,23,Female,MBA,Chandigarh,project_management;django;communication;dl,Referral
7609,Cheryl Osborne,27,Female,BCom,Mohali,docker;python;nodejs;excel;communication;kubernetes,Facebook
7610,Victoria Graves,19,Other,BSc,Mohali,accounting;project_management;react;excel,WhatsApp
7611,Donald Hoover,46,Female,Diploma,Jalandhar,java;hr;dl;react;marketing;ml,Referral
7612,Deanna Morales,37,Male,MBA,Hoshiarpur,ml;hr;c++,WhatsApp
7613,James Herman,29,Female,Diploma,Amritsar,kubernetes,WordOfMouth
7614,Justin Macdonald,28,Other,BSc,Patiala,communication,Referral
7615,Patrick Booth,33,Female,MBA,Hoshiarpur,nodejs;excel,Govt_Website
7616,Christina Pineda,28,Other,Diploma,Firozpur,java;sales;kubernetes;hr;nlp;c++,Facebook
7617,Jennifer Joseph,33,Female,BCom,Patiala,excel;kubernetes;react;nlp;project_management;django,WhatsApp
7618,Mary Spencer,28,Male,BA,Hoshiarpur,sales;java;docker;excel;flask;communication,Newspaper
7619,Mark Koch,25,Female,BA,Chandigarh,dl,Govt_Website
7620,Austin Diaz,43,Female,MBA,Hoshiarpur,project_management,Referral
7621,Kaylee Mays,41,Other,BTech,Firozpur,aws;communication;ml;project_management,Facebook
7622,Brenda Baker,35,Other,BSc,Mohali,nlp;docker;marketing;c++;excel;sql,Referral
7623,Vernon Reeves,52,Male,Diploma,Bathinda,project_management;ml;java;communication;kubernetes,Referral
7624,Katrina Scott,26,Female,MSc,Bathinda,nlp;ml;python;docker,Referral
7625,Luke Pugh,22,Male,BCom,Firozpur,sales;flask;sql;ml;java,Govt_Website
7626,Karen Stewart,53,Other,BA,Ludhiana,hr;python;react,Referral
7627,Matthew Henderson,20,Female,BA,Patiala,excel;dl;react;python;c++,WhatsApp
7628,Juan Stewart,55,Female,MSc,Bathinda,sales;excel;python,WordOfMouth
7629,Dr. Deborah Joseph MD,47,Female,MBA,Bathinda,django;nodejs;python;c++,Facebook
7630,William Holder,33,Male,High School,Chandigarh,ml,Referral
7631,Aaron Thompson,38,Other,BSc,Hoshiarpur,react;excel;nodejs;ml;flask,WhatsApp
7632,Nicholas Patel,37,Female,MBA,Hoshiarpur,dl;communication;docker;sales;sql;aws,WordOfMouth
7633,Linda Cantu,45,Female,BSc,Ludhiana,hr;kubernetes;dl,Newspaper
7634,Jacob Johnson,22,Male,MSc,Jalandhar,sales;excel,WhatsApp
7635,Benjamin Parsons,23,Other,BTech,Hoshiarpur,react;sql;java;sales;python;marketing,Newspaper
7636,Lindsay Stewart,32,Female,Diploma,Hoshiarpur,communication;nlp;kubernetes;dl;django,Newspaper
7637,Jennifer Kennedy,22,Other,BSc,Firozpur,sql;nlp;sales;java;dl;django,Facebook
7638,Travis Nguyen,35,Male,BTech,Firozpur,dl;java,Facebook
7639,Samuel White,38,Female,High School,Amritsar,flask;communication,WhatsApp
7640,Cody Keller,26,Female,BA,Jalandhar,java;django,Govt_Website
7641,Matthew Sanchez,51,Other,BA,Jalandhar,docker;communication;nlp;react;aws,Facebook
7642,Kayla Mueller,35,Other,Diploma,Bathinda,kubernetes;flask;sql;nodejs;project_management,WhatsApp
7643,Nicholas Hubbard,35,Other,MBA,Jalandhar,dl;excel;docker;hr;flask;c++,Govt_Website
7644,Valerie Robinson,43,Other,MSc,Jalandhar,project_management;marketing;hr;accounting;flask;excel,WordOfMouth
7645,Mario Roberts,33,Female,BCom,Firozpur,python;c++;django;communication,Referral
7646,Sheila Mckenzie,51,Male,BSc,Bathinda,python;hr;kubernetes;nodejs,WhatsApp
7647,Danielle Jones,26,Male,BTech,Firozpur,dl,Govt_Website
7648,Katherine Gates,20,Male,BCom,Hoshiarpur,ml;flask,Newspaper
7649,Mary Bell,30,Other,BCom,Ludhiana,nlp;docker;flask;sales;hr,Referral
7650,Judy Simmons,51,Other,BA,Hoshiarpur,c++,Govt_Website
7651,Stacy Fitzgerald,54,Male,MBA,Firozpur,nodejs;communication;marketing;c++;sales;dl,Govt_Website
7652,John Barnett,20,Other,BA,Amritsar,aws,Referral
7653,Carrie Phelps,42,Male,BSc,Patiala,docker;c++;dl;kubernetes;marketing;nlp,Facebook
7654,William Martinez,46,Female,BCom,Bathinda,ml;react;flask,Facebook
7655,Justin Arnold,53,Other,Diploma,Patiala,hr;kubernetes,WhatsApp
7656,Jamie Freeman,27,Female,MSc,Firozpur,docker,Referral
7657,Kimberly Cole,36,Male,BSc,Bathinda,docker;nodejs,Newspaper
7658,Jessica Stevens,43,Female,High School,Firozpur,excel;accounting;aws,Referral
7659,Julie Anderson,19,Other,BCom,Patiala,react;project_management;dl,WordOfMouth
7660,Dennis Mckay,41,Female,BTech,Jalandhar,hr;python;marketing;ml;excel;docker,Newspaper
7661,Karen Alexander,30,Male,BSc,Jalandhar,sql;hr;kubernetes;nlp,Facebook
7662,Lauren Castro,41,Male,MSc,Firozpur,docker;flask;project_management;kubernetes;nlp;nodejs,Referral
7663,Jacob Cooper,32,Male,BCom,Ludhiana,python;docker;nodejs;django;excel;nlp,WhatsApp
7664,Alan Ortega,34,Female,BA,Jalandhar,nodejs;django,WhatsApp
7665,Patrick Oneill,50,Female,MSc,Hoshiarpur,communication;nlp;project_management;nodejs;java;kubernetes,Govt_Website
7666,Elizabeth Herrera,18,Male,BA,Patiala,ml;sql;python;excel,Govt_Website
7667,Natasha Smith MD,31,Female,BSc,Ludhiana,excel;accounting;react;c++;aws,Newspaper
7668,Rebecca Smith,54,Male,BTech,Jalandhar,dl,Referral
7669,James Mayo,50,Female,Diploma,Chandigarh,nodejs;docker,Newspaper
7670,Donald Salinas,21,Male,MBA,Bathinda,sql;kubernetes;python;nlp;nodejs,Referral
7671,Amanda Miller,32,Female,BA,Firozpur,c++;aws;hr,WordOfMouth
7672,Lisa Nguyen,24,Other,MBA,Amritsar,marketing;docker;aws;nodejs;communication;c++,Newspaper
7673,Gina Wells,18,Male,BA,Bathinda,kubernetes;communication,Referral
7674,Timothy Nelson,44,Male,BA,Patiala,flask;sales;dl;marketing,Newspaper
7675,Manuel Nguyen,22,Male,BSc,Jalandhar,project_management;nlp;sales,Govt_Website
7676,Nicolas Goodwin,47,Male,BCom,Amritsar,excel;nlp;django;marketing;flask,WordOfMouth
7677,Sean Nguyen,50,Other,BTech,Hoshiarpur,nodejs;dl;kubernetes;ml;react;accounting,Newspaper
7678,Charles Oliver,44,Female,BA,Amritsar,aws;marketing,Referral
7679,Maria Davidson,50,Male,BTech,Hoshiarpur,project_management;java;ml;dl;docker,WhatsApp
7680,Kevin Vang,27,Male,BTech,Mohali,django;communication;accounting;nodejs;kubernetes;hr,Govt_Website
7681,Bryan Meyers,53,Female,BSc,Patiala,nodejs;java,Newspaper
7682,Daniel Norton,50,Female,BCom,Hoshiarpur,project_management;sales;nodejs;c++;nlp,Referral
7683,John Martin,33,Other,BSc,Firozpur,java;hr;sql;nlp;kubernetes,WhatsApp
7684,Alison Oneill,19,Female,MBA,Ludhiana,flask;django;python;ml;nodejs;communication,Newspaper
7685,Eric Townsend,42,Female,High School,Ludhiana,sales;communication;kubernetes;ml;sql,WordOfMouth
7686,Christy Patterson,33,Other,High School,Mohali,accounting;ml;dl;django,Newspaper
7687,Jason Lee,34,Other,BTech,Jalandhar,accounting;flask;nlp,Newspaper
7688,Justin Maynard,54,Female,BCom,Patiala,react;excel;accounting,WhatsApp
7689,Andrew Steele,42,Male,BA,Mohali,marketing;project_management;kubernetes;hr,WordOfMouth
7690,Lauren Gonzalez,39,Other,Diploma,Firozpur,java;dl;accounting;project_management;nlp;django,WordOfMouth
7691,Patricia Acevedo,37,Male,MBA,Jalandhar,django;nlp;nodejs;flask,WordOfMouth
7692,Jimmy Garcia,19,Other,BSc,Jalandhar,marketing;java;accounting,WordOfMouth
7693,Emily Lynch,30,Other,BTech,Hoshiarpur,docker;django;dl;nodejs,Govt_Website
7694,Katherine Serrano,49,Female,Diploma,Jalandhar,marketing;project_management;accounting;python;react,WordOfMouth
